Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
43553688,951,PullRequestReviewComment,"That's cool, would this be better served at the top? I mean... assuming that we have already told the user about creating a githubclient, we could simply say at the top of this page. Then pass in any of the request objects below e.g. `SearchRepositoriesRequest` etc. What do you think?EDIT: I meant underneath the Search Repositories heading.",,,,,,
43553864,951,PullRequestReviewComment,"That's cool, would this be better served at the top?Yeah! Let's do that!",,,,,,
43554811,951,PullRequestReviewComment,:lipstick: single ` here should work fine too,,,,,,
43554828,951,PullRequestReviewComment,?,,,,,,
43554869,951,PullRequestReviewComment,And should this be _after_ the `request` ctors defined below?,,,,,,
43555114,951,PullRequestReviewComment,Let's not worry about the comment here.,,,,,,
49159719,950,PullRequest,"Let me kickstart my documentation contribution with this PR.Relates to #948Let me know what you want me to improve on./cc  EDIT: I am sure I targeted to `documentation` branch on octokit, can I update that or do I close and start again?",,,,,,
49092450,949,PullRequest,added a customization template for the project and organized the existing content under something resembling a hierarchy,,,,,,
49080230,948,PullRequest,"This will be the feature branch for whatever documentation we think needs to live in Octokit.Currently we're just pulling in everything under the `docs` folder, but I'm sure you all have ideas or suggestions.You can view the current state of this branch here: Fixes #463",,,,,,
49046167,947,PullRequest,Let us see if #904 still happensFixes #938 Supersedes #939,,,,,,
43299613,947,PullRequestReviewComment,This seems unrelated to the other changes - could you add it back in?,,,,,,
43299662,947,PullRequestReviewComment,typo: `Arbitrry` -> `Arbitrary`,,,,,,
43300590,947,PullRequestReviewComment,This test description should mention that it's interested in the markdown endpoint.,,,,,,
47944559,943,PullRequest,This commit  addresses the http response which wasn't handling response `content-type` `application/octet-stream` for binary items.Fixes #854,,,,,,
42547461,943,PullRequestReviewComment,I don't know if the response content type could be anything else other than `application/octet-stream`. From the test's that I have done with API  for `zip` and `txt` the response content type has only been `application/octet-stream`. Do we need the other types?,,,,,,
42611865,943,PullRequestReviewComment,I wouldn't worry about other types here...,,,,,,
42611920,943,PullRequestReviewComment,":lipstick: bring this up to the previous line, and a space after the `,`",,,,,,
42612074,943,PullRequestReviewComment,":lipstick: align all of these with a trailing `,` on each line (where relevant)",,,,,,
47501767,942,PullRequest,Fixes #941,,,,,,
47378314,940,PullRequest,Included build.sh to build form non-windows.,,,,,,
41742844,940,PullRequestReviewComment,Do we need to pass in the `MONO` flag here?,,,,,,
41750774,940,PullRequestReviewComment,It is for conditional compilation to `MONO`. I don't think so.,,,,,,
41752944,940,PullRequestReviewComment,:thumbsup:,,,,,,
47370200,939,PullRequest,#938added NewArbitraryMarkdown Class and implemented RenderArbitraryMarkdown method and unit tests.,,,,,,
47350584,937,PullRequest,#910added assignee property and constructor param.,,,,,,
47349894,936,PullRequest,#867.Set Merged to be Merged||MergedAt.HasValue. Merged is not always FALSE anymore.,,,,,,
41699832,936,PullRequestReviewComment,Let's completely remove the `merged` constructor parameter. `Merged` will be a calculated property. So this should be `Merged = MergedAt.HasValue`.,,,,,,
41699839,936,PullRequestReviewComment,Lets remove this property and constructor parameter since it's deprecated.,,,,,,
41699896,936,PullRequestReviewComment,well. Another quuestion is merge-commit-sha. It is suggested that we use Mergeable instead of merge-commit-sha. Shall we also remove that?,,,,,,
41703551,936,PullRequestReviewComment,"Yes, that's what I'm referring to. We should remove `MergeCommitSha`",,,,,,
47324982,935,PullRequest,…te with existing syntax.it generates a CA1502 code excessive complexity warning and i suppressed it.#839,,,,,,
41690030,935,PullRequestReviewComment,"Minor nit but there should be a space after ""updated,"" there. :smile:",,,,,,
43334339,935,PullRequestReviewComment,:lipstick: insert a newline between the `{` and the `[Fact]` to give each test some space,,,,,,
43334346,935,PullRequestReviewComment,:thumbsup:,,,,,,
43335174,935,PullRequestReviewComment,And here,,,,,,
43335178,935,PullRequestReviewComment,And here,,,,,,
43335183,935,PullRequestReviewComment,And after this line,,,,,,
47277915,934,PullRequest,Rebased 's from #819 and mine from #931 on top of master.Fixes #373.,,,,,,
41743280,934,PullRequestReviewComment,"via  from some other PR: Yeah, they probably should inherit from `ApiException`.",,,,,,
41743287,934,PullRequestReviewComment,"via  from some other PR: Yeah, they probably should inherit from `ApiException`.",,,,,,
47226498,933,PullRequest,Deploying new releases using octokit #905 - [x] Automate deploying to github using octokit - [x] Deploy nuget package to the nuget server.,,,,,,
42215353,933,PullRequestReviewComment,"Should this be named `GITHUBOWNER` to indicate this is specific to the GitHub API (rather than the Git repository)?And `octokit` is an organization, so this is just going to fail miserably with the default. Not sure what to put here, so let's leave it empty.",,,,,,
42215370,933,PullRequestReviewComment,?,,,,,,
42216595,933,PullRequestReviewComment,"I can see it's also used to find the right remote (I have both my fork and the upstream `octokit` repos tracked as remotes, so perhaps this needs to be two variables?",,,,,,
42216739,933,PullRequestReviewComment,OCD: `GitHub` not `Github`,,,,,,
42218115,933,PullRequestReviewComment,"This seems to be working on Mono `master` - is there a specific build we should be using here to ensure this works on Mono, or is it too early to rely on this fix being present?",,,,,,
42234502,933,PullRequestReviewComment,is used while publishing the release. You could use . If you don't provide this argument then console would prompt it while deploying. It is an optional argument.,,,,,,
42234869,933,PullRequestReviewComment,is used for `SourceLink` . Sourcelink is excluded on mono,,,,,,
42235145,933,PullRequestReviewComment,Fixed it.,,,,,,
42236841,933,PullRequestReviewComment,"Apologies, I wasn't clear.I was suggesting this be renamed from `GITPASSWORD` to `GITHUBPASSWORD`.",,,,,,
42236865,933,PullRequestReviewComment,:ok_hand:,,,,,,
47189518,931,PullRequest,On top of #819.Merged master in and added tests for newly added exceptions.,,,,,,
47066103,929,PullRequest,Fixes #389Added following links to the Message property:- 'Deleting a repository' at - 'What plan should I use?' at,,,,,,
46963659,927,PullRequest,Updated it with the logo,,,,,,
41328771,927,PullRequestReviewComment,"I love it! However, the logo is HUGE and takes up so much space. Let's use a normal image tag and size it to a reasonable size.",,,,,,
41328941,927,PullRequestReviewComment,How about this one,,,,,,
41331600,927,PullRequestReviewComment,:+1:,,,,,,
